PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,31,22,31,33,31,37,35,33,28,25
1,0.0,21,27,21,21,21,22,21,24,17,24
2,0.0,16,15,15,13,13,11,12,8,17,16
3,0.0,10,12,11,13,14,8,17,11,11,13
4,0.0,5,6,6,5,5,7,3,5,4,4
5,0.0,3,1,3,2,2,2,3,3,5,5
6,0.0,3,8,4,3,3,3,2,4,5,1
7,0.0,5,4,4,4,3,2,2,4,2,4
8,0.0,1,0,2,2,3,2,3,3,2,3
9,0.0,3,3,2,1,1,2,0,4,1,0
10,0.0,1,0,0,0,1,2,0,1,2,2
11,0.0,1,1,1,0,1,0,0,0,2,0
12,NaN,0,0,0,2,1,1,0,0,3,1
13,NaN,0,1,0,1,1,1,1,0,1,2
14,NaN,0,0,0,0,0,0,1,0,0,0
15,NaN,0,0,0,0,0,0,0,0,0,0
