Run,Iteration,dim-0,dim-1,dim-2,dim-3,dim-4,dim-5,dim-6,dim-7,dim-8,dim-9,dim-10,dim-11,dim-12,dim-13,dim-14,dim-15,dim-16,dim-17,dim-18,dim-19,dim-20,dim-21,dim-22,dim-23,dim-24,dim-25,dim-26,dim-27,dim-28,dim-29,dim-30,dim-31,dim-32,dim-33,dim-34,dim-35,dim-36,dim-37,dim-38,dim-39,dim-40,dim-41,dim-42,dim-43,dim-44,dim-45,dim-46,dim-47,dim-48,dim-49,dim-50,dim-51,dim-52,dim-53,dim-54,dim-55,dim-56,dim-57,dim-58,dim-59,dim-60,dim-61,dim-62,dim-63,dim-64,dim-65,dim-66,dim-67,dim-68,dim-69,dim-70,dim-71,dim-72,dim-73,dim-74,dim-75,dim-76,dim-77,dim-78,dim-79,dim-80,dim-81,dim-82,dim-83,dim-84,dim-85,dim-86,dim-87,dim-88,dim-89,dim-90,dim-91,dim-92,dim-93,dim-94,dim-95,dim-96,dim-97,dim-98,dim-99
-1,-1,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,68.0,69.0,70.0,71.0,72.0,73.0,74.0,75.0,76.0,77.0,78.0,79.0,80.0,81.0,82.0,83.0,84.0,85.0,86.0,87.0,88.0,89.0,90.0,91.0,92.0,93.0,94.0,95.0,96.0,97.0,98.0,99.0
0,0,-11.80753294236971,-26.173925537194126,-14.120910630332324,-17.041262469874123,-15.62157779609824,-12.238671669178524,-1.9080326031706756,-23.043392046495715,-10.679730851074634,-8.370281451522732,-0.1033260516819764,7.534462814638784,-23.795322465246727,-26.28583807372437,-9.733846837848034,4.752933144529848,-14.185069160855512,-2.4652422304251327,-6.901625397262533,1.9807613597679365,-10.531285814038242,-8.762303591629385,0.782659947942113,-12.793815807982243,-6.292431819531336,-5.4616955416597275,1.8029508529474043,-3.2607309657335497,-16.889615391963602,-1.521798637014258,-8.16674995746251,8.532035920264509,8.97943355372984,-2.7901314938904442,-1.6716964979778892,-2.4298547077748682,-6.677066668342179,-5.203918024589299,0.7244204097549697,20.168564321659613,6.424165055735813,-11.202558315062431,0.5772969979892755,-7.900431450721084,3.2847007837861644,-1.1330534113790318,-4.013794057802363,-3.8020929295906214,-4.530900138315515,11.5643194085705,10.914137188492631,-16.93439813173078,-3.9861709637383336,-2.893556552541072,7.481054740571562,-5.306316678578581,6.1813837209854245,6.241806214693662,-5.1826023326348585,8.192823984446246,2.9460008059695104,14.087334119131018,4.303315596210459,-3.4673841449578995,5.428389384142595,21.71309556151376,10.395031471754356,-2.976535852365352,13.138095675013279,13.613340555113098,8.897594978195905,3.0012398920642114,9.885217717731532,3.2191439866722793,0.4074851507059925,3.0100811258469036,-6.255432386328456,9.122168565217837,9.120367501878269,6.094956652132247,1.639147197972966,8.573543080283656,-3.737340298479411,9.323061413087048,14.63994669585334,16.47564079983116,-5.549147923542956,10.068467799271136,5.817300082441388,12.958600180638612,11.540530718962172,8.771242845848317,9.349238673680754,23.06697457864615,15.792474280991174,23.417892653799697,2.7239811136211642,4.026877320626071,13.694825992216362,5.169728905335539
0,1,-5.194400605266244,-22.319235251172493,-10.04092574198969,-4.112680152476014,-15.226695190233299,-7.984266727948101,-6.092241617860035,-13.023736606416936,-9.492198143225457,-11.123227641631594,-9.438617048608322,-5.040894830169713,-16.13838449208059,-11.088297975283005,-8.129517597966386,-2.019308449495704,-9.505356210266275,-5.201697577762358,-8.835020379765979,-3.595869722224439,-13.555075604789279,-15.230740281998196,3.5926008908639173,-4.510636884600972,-10.128094456287268,-6.612343043788554,-11.993241947539353,-6.811012875227947,-1.3074246510207674,-4.519182842192868,-1.1065545625054483,8.589384163145118,-5.694205939728965,-8.61796198866298,1.474030222703704,-5.436527770085053,1.7283309197365273,-7.46167351511423,5.073288704721097,-0.02237764218701832,-8.078034504946471,0.71993672810442,-5.326171463887214,-3.6802504346203464,3.0121412092408737,-2.184945344942487,-0.8648051288315725,4.045609458883747,-10.87065325293092,9.771220560033385,0.5072297359575026,-0.39735106601686376,9.998360492835166,3.691236914138246,3.7523618665632195,-4.213467006508916,-2.9562187968975984,4.338834692201416,-3.583337233643846,6.420339335104561,4.909512446825116,4.421289481190743,5.0142500214824794,0.24264376978909563,5.803247833470017,6.301191767725431,-1.8064881468448803,2.372767987166754,-2.494243296428872,1.2569771352302488,-2.446950125790816,10.197800641412472,7.499056643276954,4.74482061720496,14.178881800841094,-6.606982495017737,2.990546312904516,7.88821041108445,2.4842018851777206,6.966619136498161,6.366367133365577,12.643557812923271,5.297133119248345,20.267580830250175,4.9258160160302165,-1.4319106309096812,-1.2274716512385113,19.078214408728,6.612770442551531,12.378633866356514,9.496187014561965,15.54461031569854,-3.9292369240106577,15.821093844476616,7.505812385998535,11.659858599731653,5.622457886751534,8.479028196607752,1.6889852621005612,10.712927569759358
0,2,-18.290331043082798,-20.147686456192627,-4.422470172863316,-10.517340897699096,-10.757610207792585,-8.676063564181732,-3.8438418065384985,-8.833004779015601,-13.594769103008133,-11.283865704444338,-4.528820925046895,-3.762404475888104,-5.312610469427947,-8.091925309611753,-4.879799719404389,-5.030094061674675,-3.4191901242798406,-7.504598904892619,-5.97023653042261,-6.63837728908051,-7.858659197845646,-13.146601952530721,-1.4731652255434249,-6.051370693661967,-4.5686221224757535,-0.04650976658896422,3.669701117321229,-8.455688011931802,-0.6087277615570132,-5.303751407011103,-6.954904505143512,1.6430465908984928,-7.9824048700302015,-0.2823019667141691,3.230187663526853,-3.192335847216254,-0.6878268933918179,7.674446282820557,0.7350631748360211,-0.961627664614944,-3.4590619384256684,-1.5602477663283754,-5.267604685380445,-5.317760540525595,-0.960048669415857,-0.1429734862339312,2.1541637973869165,0.6330940410135686,-2.6829319830273026,7.001619764398998,-2.540735224856978,5.188943610143945,-2.8532653820688756,0.5655340884445128,8.055238546602476,0.1047959771187279,-2.9187816913817386,4.616796320355923,-4.54201620314142,5.4257794992571835,6.589800999669379,3.4594343275683457,8.266759308668309,2.127431560554111,-0.4186320380508437,5.575183915176726,5.10912964241199,3.9091175972718366,-5.438144800561018,1.8716698972145012,3.839260526753602,3.1771802063104313,10.982853613701879,0.644689451621321,3.793703996308461,0.9841515202033164,4.520541215921285,-2.191210638804118,6.291633889711104,6.031097830628367,1.7503073017763737,4.963530865021619,3.5240942309558547,15.204683501575204,5.424779971831603,4.598602262306478,-1.8037963698916795,7.673087958349962,8.849752954023902,11.155413080094142,14.657894711829647,8.816031188780912,9.845741989803123,21.382552574841423,5.317970992053191,8.960491731977623,3.6896916991802424,12.20579949211732,-0.2211124169086498,11.353943515313338
0,3,-18.798371622020486,-12.403406944062308,-4.819050866304912,-8.004392465135062,-2.060261138862888,-11.278060705962487,-4.906081599620334,-7.207079275172674,-10.610104621900275,-15.46672650835216,-3.3117185479205404,-4.073328734966356,-9.913705900848477,-4.9405745686915035,-6.302637924087403,-8.47394063258901,-8.098875704459651,-3.947762232010073,-3.8993746572010375,-12.787512833728128,-5.371924699641174,-10.962529069424258,-5.837733360741291,-1.8141017893627738,-4.060278529061717,-0.7069542484169387,0.9968722129635559,-5.000722778780599,-1.6314771917316053,-1.0502505983998398,-4.076038890393642,1.3213959966533453,-4.721700254419339,0.8001742221271892,5.977322695265084,-4.2694523163852445,2.3799202744274464,2.7296844625366936,1.3707486122571721,3.106911994471153,-3.8256964848255195,-4.752423009243573,-3.1010612532174675,-5.742000960873924,3.981190257483586,1.8633174908984278,4.374932041533587,-2.093639313378648,3.0799656255263916,1.370614750452581,-0.6597269857149479,3.750806945107353,-7.052315034092444,0.2667645665600846,6.580744454222057,2.5251153444149383,2.0324993624400154,5.781684100507392,0.9929601828498391,5.546718033039413,4.629377762120024,-0.4466990419569924,7.322732034593672,4.132320313646913,5.779189077671658,-0.9008356052253941,-0.28144603301064053,3.7873757388319573,2.6735710824869687,-2.212080831960034,1.5693550442365771,3.981554282173748,3.5913179473356096,1.0173354244635975,4.620225636687535,3.6573131277695143,13.72359251757015,1.1065179640472533,3.267695254787285,6.236586195724829,0.6072678338671336,5.216368302778625,2.33838493833696,14.985002344177044,7.371737184519027,9.887838417506343,-2.42562193263507,5.2700665533862825,5.56694639405049,10.850638815231827,9.439467633541957,8.77709176157479,10.322233355675056,17.12940486694685,9.13487876367452,11.994923133292602,8.187622067256548,10.001915248706721,2.1659851979554254,11.48144229251953
0,4,-7.874359862557606,-7.352603811549324,-6.187539953406815,-7.974572043102999,-6.6237694354986,-7.912189609331789,-2.9557448636673884,-4.334182832703572,-13.403384847947072,-10.958972008800608,-5.85030479778573,-6.3575426214242885,-9.246800196310208,-6.499977256846502,-9.408116551568142,-1.8481610968287179,-11.406972379161186,-6.466841990362464,-3.7048849292818558,-9.866637074910015,-4.577073914655249,-11.6894860753581,-1.0123543404147253,-0.12490444876700879,-2.390656429598219,3.09054385526642,-1.2141805853087821,-1.422514133046311,1.5700531070560169,-1.2790101468599573,-4.4832004687026465,3.7345464365588175,-2.2447294020230886,-3.669660840677808,-2.127773813147126,-5.850757120806961,0.07098327639770013,-3.9723450054723037,-2.7764263346137397,-2.657969241528971,0.9908211306368345,-5.369060205846777,1.0304164900688038,-5.089433929654237,2.997087838383305,2.8346527726757507,0.6053575493167528,-2.7748691360337356,0.5485566927552371,-3.1039352327940595,-0.42195510632798605,4.451816209405422,-6.605588962046701,1.1752432301237243,4.989453859773953,0.7411772282936293,2.3904503221265747,2.292025284049867,3.6887601683346523,-0.7856247467501765,5.056910010920406,9.56180768112381,4.82337248874483,1.9609406683975328,3.008267222348927,1.7482274733900995,-2.618346262241859,6.5767552256502535,-1.7576377336643598,-5.94536019790567,4.50681105182931,3.479436446074448,2.201197502022887,2.8979057942027153,4.488402956997116,1.6158498937580787,15.001194358014825,0.7947977045035608,2.411431220029709,5.356454677499437,-0.17144919479794973,9.415376652694823,3.136393106547765,11.956017632810518,6.708755538555112,6.595316368829456,0.6463017667376143,2.4379945857340983,4.686156025694071,6.838075597412433,4.123668662304562,3.3346109057514832,9.713246239800554,8.380505737284611,10.32164017635894,5.273342108925658,6.962551614936226,2.5558718912793443,5.985042836204348,8.778217886445862
0,5,-6.153694496357873,-10.917976063350691,-6.430098923487856,-5.200090188404967,-7.957313338073427,-8.891059706739275,-2.2526533322289275,-4.091644495379958,-11.11961524899678,-9.74674806343084,-7.862460187589395,-3.3285595904423193,-5.6750633656716545,-6.095085783081294,-10.061256012530784,0.5947909002440394,-10.956455205245163,-6.089840295086564,-5.649827014823127,-10.350249272747329,-4.557914382425079,-10.576026991190748,-2.8431598320465286,0.3061256731290549,-5.449834829286009,2.2682858556461034,-1.2507394289222913,-0.5598739861339573,-0.6280823352668208,-1.560539649570637,-2.327540651458868,2.6359426848498817,0.5961936713366138,-6.728857420474219,1.904728258234129,-6.806056734786676,-0.07500313208395429,-5.453470100319803,-4.9150747019453425,-1.4684582139590803,0.6563741905614661,-5.109905104544845,2.94262068892297,-2.3169126774415987,-0.7538808945518054,-0.48644841621987417,-0.09616094729281191,-1.6328950478434991,-1.6101430950318334,-2.3303154005908535,-1.9856884416569942,4.196828634026286,-2.231039798331908,5.067227087411811,3.562875122260117,-0.6439894092151239,-1.6853130615650354,1.8934386543325006,1.481986572971738,1.0549539790371445,6.410175946270579,7.161644938763364,0.6344402323196581,1.737369486757431,6.175350696436323,0.6141393694743869,-2.256717040874011,6.388198648018774,0.016688206749059575,-2.8528476511183305,0.9411202733570552,5.493987810811134,2.4044769162625386,3.460824987070533,6.424550624199221,-0.2691610708497103,12.63810256280841,1.671682580556833,2.4950114798063,3.0857438203854355,2.13789289795287,8.52723928048964,2.3490971932415943,11.59373300657852,6.4458599069377875,6.785430402876559,1.7989257186792325,4.922787497211239,3.576022503862407,6.5408233594435465,3.389602394835432,1.6846942297091942,7.393524257261038,8.672206018750027,9.141574709442178,5.538217386055671,4.302512834593427,1.583111972028022,6.339354930812629,6.196271440939402
0,6,-7.6774078501748715,-3.734596111945822,-5.296755918789839,-2.2193402431859437,-4.205360514972095,-7.435744124096476,-1.727314479869947,-6.1088536215892155,-10.049366976241396,-5.628327622503646,-8.82216138364236,-2.259882690546247,-4.153457187713532,-2.018915339518868,-8.730070573862282,-2.3016708302309805,-11.91760967100723,-5.457432147344022,-4.722729298673934,-3.116229155345827,-4.293862879767253,-8.049724271479683,-2.703101527619885,0.16577082471244076,-3.421236109422755,3.3087574170794234,-3.1045892720030315,-0.3490420816150437,0.40209016974527656,-1.209703330341125,-6.949077600743007,-0.8893036989500043,2.026129144005688,-3.3815365252970735,-0.49266869794094625,-4.551880320728094,-0.33162798841501834,-3.322529727347919,-5.146481868979539,-3.7384576477436746,-0.784776161809091,-5.321577339958583,2.220142586839028,0.4444248833967364,6.132962174599971,0.1722887808524513,-1.1391855844670227,-2.368353504452679,2.2560266345154223,3.52759049643657,-0.8535556385905112,4.609438585857397,-1.382640235122878,0.4476850085848375,1.176167215504135,-2.4576706357371414,-1.5692265464306432,-0.2513250886798224,0.7484378461876073,1.3024336801197536,6.456898492428493,8.327461077598663,4.266172920321692,2.6105107031886527,7.954996066560807,-2.38968051223688,-1.0469078595564831,7.146956576853071,2.877184075120699,0.5774373410397268,3.1122752750837863,2.6950035344455805,5.184860557564294,4.288405922078302,4.979295259010461,0.5028122570781168,11.155685215581144,3.6418455957188614,4.381180258521886,2.7284538962875415,-0.4997856905983542,5.691020342107934,5.068638686356698,9.57739750135174,4.312430448970411,6.664938712320833,1.6010825024606457,5.958535190334359,3.680206567681818,6.917794461360039,5.7950413291965015,2.5918990744013612,10.611349951015827,11.786404675350573,4.9431240598650295,5.6664831894424275,6.496278974722596,4.1256327092432015,8.513644282438598,8.872189824838657
0,7,-8.20390939189804,-10.557209553388173,-5.174839101583415,-1.9211731254783904,-6.182147660720412,-3.258151275938104,-3.037214483041794,-4.658712769792372,-8.848756008173039,-2.3454151048243883,-6.336895063324128,-2.2928747068856508,-3.0793906178352506,-3.21918307312154,-7.504362769632978,-1.5044747611179898,-10.454622375604743,-5.789245622469629,-2.458224166458476,-2.8456569429414222,-5.987578483828036,-6.840320034631878,-4.40809311648347,-2.462578775523798,-5.184479716754836,1.9574856177086044,-1.8213738034751206,1.486053611628766,0.22560216909405795,-1.8215141298155684,-1.8997793680101422,1.9233696381001841,0.745776519645927,-0.12413917389915818,-1.445362172396336,-4.353730877571126,2.58602009345516,-1.8279270958180398,-2.609269105313066,-1.5386525101700665,-2.9503018342193226,-4.670711739315849,1.8261909194868717,-3.06972284574761,2.3304802215347786,0.5599889865332284,-0.762989063977019,-0.516128603702396,6.550646577449221,3.5474766912264446,-2.466505662838032,3.3227263165636263,-0.6490459567679379,3.2544164320194193,3.6826318265564,-1.2307139318773421,3.895933488585004,4.3474004816513485,1.1752533276595534,1.3115818527625431,6.70499530773302,7.698939231257225,1.3094972697004696,3.1902782514071872,8.46000546986783,-3.2341674960090834,-0.9059053736127531,4.855934857215784,2.423021905767824,3.217308396243437,2.215410920656794,2.8920801949125647,5.020706822452595,3.278727839710019,3.3671409156568495,-0.9025795783226482,9.892923887713202,-0.051745218501867446,6.190707653862407,4.662198958104753,1.7858906576581444,4.287776708790277,4.837796356469569,10.380665018202004,2.698853432682051,9.812185858328329,-0.7920272680031799,5.512581412476939,7.951349364536966,6.218919602909557,5.771912646765166,2.918769071135032,11.15368903185166,10.27143958103718,3.9021188363758283,4.821704536604004,10.460434482406654,4.58910371502145,5.3053839189806276,8.85197716494346
0,8,-7.869043436044494,-5.701371148927779,-2.6354603145844293,-3.844499310071495,-5.520820544399099,-3.2055463858654925,-3.7921594967195684,-1.5736129599310256,-9.23114206743296,-3.179609061772916,-9.316685876110085,-1.9770181477370796,-3.3585480992704566,-2.31633631951488,-6.0175018281411585,-1.4480990256204433,-10.229635779119668,-3.246051349490378,-4.053571300070717,-3.0007116067622888,-6.617866899343704,-7.21636768177838,-3.0739311817631174,-4.1296139010632125,-4.259922221282069,0.8570887500367801,-0.42885537494749926,0.42547475451590755,-0.13070893124063,0.5820804533063686,-2.543201724807691,0.9614127595685005,4.096708304651445,-2.9697043211036944,-1.7049255433150157,-6.513924441749257,1.7609514752687792,0.14368791121508087,-4.203727837140489,-0.7894368956192497,-1.6588270529134266,-5.682634434103012,3.0846911951735114,1.5014976507880857,3.4962033028793513,-0.5979097642832005,-2.331538861287606,-2.0704149555278915,3.0595520926906192,1.547799205645967,-2.877163742446453,3.7753985858353296,0.1605141588877384,4.626290120035446,4.570803841824793,-0.46083343401325383,4.4777824971782385,-0.0923151396332973,0.7534197622728178,0.9725170396625633,6.276530935843556,6.0538724679269675,1.8280969886267882,3.495925011616198,4.430139496500569,-2.673885522507857,2.736463542311946,2.9993470351386975,1.5275040368646384,0.03203815000089982,2.967243051889483,1.5753761765424792,6.474233836653975,0.7709488526530502,4.588978594324957,-0.6105123561825763,11.346456767985746,2.0366545753551843,5.2591890882337795,4.822401807777554,0.37737217977418736,4.226103760207235,6.7154505355314225,6.643832786591813,4.623735621061782,8.348492945372689,3.7111345023191937,7.94881123635121,5.882955156469689,4.882835847317069,4.88553508860997,5.437419780039663,11.201370684889616,9.58523831383747,3.270751348969758,4.645350396251544,7.447977473547837,5.040721228988771,3.6510586224806723,7.411039444528056
