PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,61,58,62,66,57,58,59,63,57,60
1,0.0,22,27,23,19,30,23,25,21,24,20
2,0.0,9,6,9,6,8,10,10,6,13,11
3,0.0,7,7,5,6,4,8,5,6,5,6
4,0.0,1,2,1,3,0,0,1,3,1,2
5,NaN,0,0,0,0,1,1,0,1,0,1
6,NaN,0,0,0,0,0,0,0,0,0,0
7,NaN,0,0,0,0,0,0,0,0,0,0
8,NaN,0,0,0,0,0,0,0,0,0,0
9,NaN,0,0,0,0,0,0,0,0,0,0
10,NaN,0,0,0,0,0,0,0,0,0,0
11,NaN,0,0,0,0,0,0,0,0,0,0
12,NaN,0,0,0,0,0,0,0,0,0,0
13,NaN,0,0,0,0,0,0,0,0,0,0
14,NaN,0,0,0,0,0,0,0,0,0,0
15,NaN,0,0,0,0,0,0,0,0,0,0
