PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,9,9,9,9,7,8,11,9,7,4
1,0.0,12,10,11,7,10,8,5,10,9,8
2,0.0,7,7,8,6,9,4,10,9,11,11
3,0.0,4,4,8,11,6,6,8,6,9,5
4,0.0,7,3,2,3,3,3,4,6,4,9
5,0.0,6,6,7,8,2,7,6,4,4,6
6,0.0,3,5,4,5,6,2,3,5,4,6
7,0.0,6,7,1,5,3,9,4,7,7,6
8,0.0,8,6,8,4,5,3,8,4,5,5
9,0.0,6,5,7,5,8,11,7,5,6,6
10,0.0,9,12,6,7,7,7,12,6,10,8
11,0.0,7,6,8,8,6,12,4,11,7,6
12,0.0,4,6,9,4,11,9,4,6,4,5
13,0.0,3,2,5,10,10,6,6,4,5,6
14,0.0,4,3,4,4,3,4,6,6,4,5
15,0.0,5,9,3,4,4,1,2,2,4,4
