PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,18,12,14,12,16,20,10,9,13,11
1,0.0,10,16,10,14,17,9,12,13,11,13
2,0.0,13,10,12,10,10,8,9,15,13,14
3,0.0,9,10,9,8,7,8,6,11,11,10
4,0.0,7,4,5,5,6,6,8,4,7,3
5,0.0,8,2,5,6,7,9,9,6,8,12
6,0.0,5,8,8,5,4,5,5,2,4,6
7,0.0,5,6,7,5,3,3,4,4,5,3
8,0.0,4,7,6,9,3,4,4,6,4,5
9,0.0,5,4,7,3,5,5,3,11,3,3
10,0.0,1,8,1,5,4,7,10,8,4,4
11,0.0,5,2,4,6,4,2,7,3,3,4
12,0.0,6,3,6,4,6,4,6,4,3,3
13,NaN,0,6,2,5,4,5,3,3,7,4
14,0.0,1,1,4,2,3,3,1,0,1,2
15,0.0,3,1,0,1,1,2,3,1,3,3
