PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,18,17,17,14,17,19,16,21,18,11
1,0.0,9,14,12,18,14,12,13,10,10,11
2,0.0,12,11,14,8,9,14,11,9,10,11
3,0.0,8,6,9,8,6,10,9,7,9,11
4,0.0,7,3,1,2,3,3,6,5,5,4
5,0.0,5,3,5,6,8,8,7,3,4,11
6,0.0,3,5,4,4,3,7,2,4,3,4
7,0.0,7,7,7,4,2,4,1,5,6,5
8,0.0,5,7,6,6,4,3,7,9,4,6
9,0.0,7,7,4,6,6,5,3,8,6,4
10,0.0,2,5,2,4,5,3,7,8,5,4
11,0.0,6,2,3,3,7,3,6,5,2,5
12,0.0,6,6,8,8,6,4,5,3,6,4
13,0.0,3,2,6,4,5,3,3,1,5,4
14,0.0,2,4,2,2,1,2,3,2,3,2
15,NaN,0,1,0,3,4,0,1,0,4,3
