PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,51,48,49,46,53,46,54,43,48,46
1,0.0,15,21,17,17,20,20,17,23,15,21
2,0.0,18,10,12,12,11,14,13,14,11,16
3,0.0,9,9,10,11,7,10,5,13,15,7
4,0.0,5,7,2,5,2,6,2,5,9,4
5,0.0,2,2,5,4,3,2,3,1,0,3
6,NaN,0,3,2,3,2,1,6,1,1,1
7,NaN,0,0,1,1,2,1,0,0,0,2
8,NaN,0,0,2,0,0,0,0,0,0,0
9,NaN,0,0,0,0,0,0,0,0,0,0
10,NaN,0,0,0,0,0,0,0,0,1,0
11,NaN,0,0,0,1,0,0,0,0,0,0
12,NaN,0,0,0,0,0,0,0,0,0,0
13,NaN,0,0,0,0,0,0,0,0,0,0
14,NaN,0,0,0,0,0,0,0,0,0,0
15,NaN,0,0,0,0,0,0,0,0,0,0
