PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,14,16,16,18,12,16,11,11,13,12
1,0.0,9,14,11,14,17,17,14,17,12,14
2,0.0,17,12,15,10,13,16,16,10,10,16
3,0.0,12,7,15,15,13,8,12,13,13,12
4,0.0,6,7,9,4,8,7,6,9,6,5
5,0.0,5,4,4,3,6,7,7,6,10,8
6,0.0,8,9,4,5,6,4,2,2,4,3
7,0.0,6,3,9,8,3,4,4,6,4,4
8,0.0,6,5,3,4,0,3,7,7,6,6
9,0.0,7,6,3,7,4,4,5,5,0,2
10,0.0,1,8,0,3,8,3,4,5,5,4
11,0.0,1,1,4,2,4,2,3,3,4,5
12,0.0,6,2,4,2,3,3,4,3,5,5
13,0.0,1,3,2,1,2,5,2,2,5,2
14,NaN,0,2,1,0,1,1,2,0,1,1
15,0.0,1,1,0,4,0,0,1,1,2,1
