PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,14,11,12,12,6,8,10,12,12,9
1,0.0,9,15,14,13,15,10,15,10,8,9
2,0.0,12,6,8,6,10,12,9,7,8,17
3,0.0,13,7,13,8,4,10,7,12,10,10
4,0.0,3,4,2,4,3,3,8,4,4,3
5,0.0,7,3,6,7,7,4,4,4,4,6
6,0.0,2,10,7,3,4,8,5,3,6,6
7,0.0,6,5,5,7,2,4,3,5,5,5
8,0.0,7,6,5,9,9,6,7,10,7,6
9,0.0,7,6,4,5,10,5,4,10,6,4
10,0.0,2,6,2,5,8,4,6,8,5,5
11,0.0,5,4,5,3,5,8,5,3,6,4
12,0.0,5,3,3,5,6,5,7,9,6,5
13,0.0,3,8,6,8,4,5,5,3,3,5
14,0.0,3,3,4,3,4,5,1,0,3,3
15,0.0,2,3,4,2,3,3,4,0,7,3
