PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,47,44,52,51,50,48,57,48,53,48
1,0.0,20,24,21,22,23,23,20,22,18,26
2,0.0,20,16,12,15,12,16,10,18,11,12
3,0.0,6,10,11,8,9,9,6,10,10,6
4,0.0,3,4,1,1,2,3,6,2,7,6
5,0.0,3,2,2,2,3,0,0,0,0,0
6,0.0,1,0,0,1,1,1,1,0,1,2
7,NaN,0,0,1,0,0,0,0,0,0,0
8,NaN,0,0,0,0,0,0,0,0,0,0
9,NaN,0,0,0,0,0,0,0,0,0,0
10,NaN,0,0,0,0,0,0,0,0,0,0
11,NaN,0,0,0,0,0,0,0,0,0,0
12,NaN,0,0,0,0,0,0,0,0,0,0
13,NaN,0,0,0,0,0,0,0,0,0,0
14,NaN,0,0,0,0,0,0,0,0,0,0
15,NaN,0,0,0,0,0,0,0,0,0,0
