PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,14,11,12,8,6,12,8,12,4,7
1,0.0,9,15,13,14,15,11,12,10,14,10
2,0.0,12,6,8,6,10,9,10,7,12,11
3,0.0,13,7,12,7,4,12,9,12,10,12
4,0.0,3,4,2,6,3,4,8,4,6,3
5,0.0,7,3,6,6,6,6,3,4,4,6
6,0.0,2,10,8,4,4,7,6,3,4,8
7,0.0,6,5,5,7,2,4,3,5,4,5
8,0.0,7,6,5,8,9,4,8,10,7,7
9,0.0,7,6,6,5,11,4,4,10,7,3
10,0.0,2,6,3,6,8,4,7,8,4,5
11,0.0,5,4,5,4,5,10,6,3,6,7
12,0.0,5,3,3,6,6,5,6,9,7,4
13,0.0,3,8,6,5,4,4,6,3,7,3
14,0.0,3,3,3,4,4,3,2,0,2,3
15,0.0,2,3,3,4,3,1,2,0,2,6
