Unfairness weight,Local cost weight,Global cost weight
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001

Unfairness weight,Local cost weight,Global cost weight
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001
0.0,0.29999999999999993,0.7000000000000001

