PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,46,45,45,48,43,51,42,51,42,43
1,0.0,26,28,27,27,18,19,25,23,23,28
2,0.0,12,12,9,13,16,13,15,8,17,15
3,0.0,7,7,9,8,13,8,10,10,13,7
4,0.0,6,5,3,2,2,2,4,3,3,3
5,0.0,1,1,5,0,4,3,2,2,0,1
6,NaN,0,1,2,2,2,2,1,0,2,1
7,0.0,2,0,0,0,1,0,1,1,0,0
8,NaN,0,1,0,0,1,2,0,2,0,2
9,NaN,0,0,0,0,0,0,0,0,0,0
10,NaN,0,0,0,0,0,0,0,0,0,0
11,NaN,0,0,0,0,0,0,0,0,0,0
12,NaN,0,0,0,0,0,0,0,0,0,0
13,NaN,0,0,0,0,0,0,0,0,0,0
14,NaN,0,0,0,0,0,0,0,0,0,0
15,NaN,0,0,0,0,0,0,0,0,0,0
