PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,25,25,21,20,25,23,27,24,19,23
1,0.0,15,15,12,9,15,13,10,10,14,13
2,0.0,14,17,8,12,13,10,12,10,19,17
3,0.0,14,9,14,19,9,10,12,12,11,10
4,0.0,5,8,6,7,8,11,3,11,4,9
5,0.0,6,5,5,4,4,6,6,7,6,9
6,0.0,1,2,5,9,7,5,4,1,4,8
7,0.0,3,2,5,2,2,6,8,3,1,4
8,0.0,4,1,2,4,4,3,2,0,3,2
9,0.0,3,2,3,3,3,4,6,10,3,4
10,0.0,2,2,2,3,2,1,1,2,4,0
11,0.0,2,2,4,5,3,1,5,6,1,0
12,0.0,3,3,3,1,2,5,2,2,2,0
13,NaN,0,4,4,0,2,1,2,0,3,0
14,0.0,2,1,5,1,0,1,0,2,4,1
15,0.0,1,2,1,1,1,0,0,0,2,0
