PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,13,8,13,10,6,9,8,11,7,7
1,0.0,10,10,6,11,11,8,7,9,7,5
2,0.0,7,9,11,8,8,10,9,4,11,7
3,0.0,7,8,7,4,5,9,11,7,9,9
4,0.0,4,3,3,4,6,1,7,3,4,5
5,0.0,8,4,4,8,6,7,7,8,4,5
6,0.0,4,6,6,3,4,6,5,6,2,3
7,0.0,7,6,7,10,8,5,4,5,6,7
8,0.0,7,6,5,6,5,4,6,4,6,6
9,0.0,3,8,7,7,9,6,5,6,9,8
10,0.0,5,7,4,4,4,3,2,7,6,6
11,0.0,5,7,5,2,5,9,7,12,5,6
12,0.0,7,7,10,6,7,4,7,6,5,6
13,0.0,7,2,7,6,6,8,8,6,7,9
14,0.0,2,5,3,7,4,6,3,0,6,1
15,0.0,4,4,2,4,6,5,4,6,6,10
