PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,31,26,25,26,24,38,32,29,26,19
1,0.0,12,25,20,17,18,19,25,18,17,22
2,0.0,17,14,13,15,14,12,18,14,16,17
3,0.0,11,12,13,12,17,6,12,12,10,10
4,0.0,7,3,7,9,8,4,2,5,6,6
5,0.0,2,2,4,3,7,2,1,2,5,5
6,0.0,5,5,6,4,2,4,1,6,3,5
7,0.0,7,4,4,4,3,5,2,5,2,5
8,0.0,2,2,2,1,1,3,5,3,3,4
9,0.0,2,3,2,5,0,1,1,3,2,3
10,NaN,0,2,0,1,2,2,0,1,4,1
11,0.0,1,1,0,0,2,1,0,2,1,0
12,0.0,2,1,4,1,1,2,0,0,4,2
13,NaN,0,0,0,2,1,1,1,0,1,1
14,0.0,1,0,0,0,0,0,0,0,0,0
15,NaN,0,0,0,0,0,0,0,0,0,0
