PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,16,7,10,11,11,10,10,10,9,5
1,0.0,9,11,15,10,12,10,13,9,10,8
2,0.0,12,7,11,7,8,9,8,11,9,8
3,0.0,8,10,11,11,6,10,8,7,12,11
4,0.0,4,4,3,5,6,4,6,3,4,6
5,0.0,5,2,3,4,8,6,5,7,3,8
6,0.0,4,9,8,5,3,6,3,6,4,6
7,0.0,5,8,7,8,2,5,3,4,5,7
8,0.0,6,8,3,7,6,3,5,11,7,7
9,0.0,4,8,3,5,8,5,4,8,6,7
10,0.0,2,5,3,4,4,6,4,4,6,7
11,0.0,8,5,5,1,6,6,10,6,6,3
12,0.0,5,5,5,7,6,5,8,7,8,3
13,0.0,5,4,6,5,7,7,7,3,5,6
14,0.0,5,3,5,5,4,4,2,0,4,3
15,0.0,2,4,2,5,3,4,4,4,2,5
