PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,12,7,10,12,4,10,12,9,7,6
1,0.0,8,13,12,7,9,10,10,8,9,4
2,0.0,8,13,12,6,11,10,7,7,6,5
3,0.0,6,4,10,9,8,9,7,8,10,10
4,0.0,6,7,7,4,3,8,4,9,4,6
5,0.0,12,9,3,11,6,4,7,5,6,9
6,0.0,8,5,3,3,5,3,2,5,3,8
7,0.0,3,5,2,4,5,4,5,8,7,6
8,0.0,4,6,8,7,6,8,8,4,4,9
9,0.0,8,7,8,2,9,6,8,3,8,8
10,0.0,3,6,5,5,9,7,3,5,10,5
11,0.0,2,6,6,9,4,5,9,7,7,6
12,0.0,7,3,6,9,8,4,3,7,5,7
13,0.0,4,2,2,8,6,5,6,4,7,2
14,0.0,5,5,3,2,4,4,4,4,2,4
15,0.0,4,2,3,2,3,3,5,7,5,5
