PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,15,20,13,16,20,17,19,16,20,10
1,0.0,12,15,16,11,17,12,16,13,12,11
2,0.0,14,18,17,15,11,18,12,10,15,16
3,0.0,15,10,16,16,9,14,13,11,10,12
4,0.0,5,4,7,1,7,8,4,5,8,13
5,0.0,11,8,7,12,5,2,8,7,12,6
6,0.0,9,5,2,4,5,6,3,5,4,5
7,0.0,3,5,4,4,7,3,3,5,1,5
8,0.0,4,1,2,4,5,5,5,7,2,4
9,0.0,1,5,3,2,2,3,7,6,4,4
10,0.0,2,2,5,4,4,0,2,4,4,3
11,0.0,2,4,3,7,6,4,3,5,3,5
12,0.0,1,0,0,3,2,3,3,5,1,3
13,0.0,2,2,2,1,0,2,0,1,4,1
14,0.0,2,0,1,0,0,2,0,0,0,2
15,0.0,2,1,2,0,0,1,2,0,0,0
