PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,33,24,31,27,28,31,27,31,28,22
1,0.0,17,23,22,25,22,21,25,21,18,20
2,0.0,15,18,9,14,19,18,17,13,17,19
3,0.0,15,14,16,15,12,10,13,12,13,11
4,0.0,6,2,7,2,3,6,5,8,9,10
5,0.0,5,2,3,2,3,5,2,3,6,7
6,0.0,2,9,5,6,5,3,6,3,2,2
7,0.0,4,5,3,2,3,3,2,4,2,4
8,NaN,0,1,2,3,3,2,1,2,0,3
9,0.0,2,0,2,3,1,0,1,3,2,1
10,NaN,0,2,0,0,0,0,0,0,1,1
11,NaN,0,0,0,0,1,0,1,0,0,0
12,0.0,1,0,0,1,0,1,0,0,2,0
13,NaN,0,0,0,0,0,0,0,0,0,0
14,NaN,0,0,0,0,0,0,0,0,0,0
15,NaN,0,0,0,0,0,0,0,0,0,0
