PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,28,36,34,40,29,33,39,37,36,29
1,0.0,17,25,29,19,28,21,20,21,16,21
2,0.0,12,12,10,9,10,12,12,11,15,11
3,0.0,12,11,16,11,15,14,11,8,14,12
4,0.0,3,2,3,4,4,5,5,3,5,9
5,0.0,8,5,5,2,3,3,3,11,5,7
6,0.0,5,4,0,2,4,3,3,2,2,0
7,0.0,3,3,1,4,1,2,1,3,1,2
8,0.0,2,2,1,5,1,3,4,2,4,3
9,0.0,2,0,0,1,3,0,0,1,2,0
10,0.0,1,0,0,1,2,1,1,1,0,1
11,0.0,3,0,1,2,0,3,0,0,0,0
12,0.0,1,0,0,0,0,0,0,0,0,2
13,0.0,1,0,0,0,0,0,0,0,0,2
14,0.0,2,0,0,0,0,0,0,0,0,0
15,NaN,0,0,0,0,0,0,1,0,0,1
