Run,Terminal Iteration
0,4
1,3
2,2
3,4
4,4
5,5
6,3
7,3
8,5
9,3
Run,Terminal Iteration
0,4
1,3
2,2
3,4
4,4
5,5
6,3
7,3
8,5
9,3
