PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,13,8,6,12,11,10,13,7,9,6
1,0.0,8,10,7,8,8,4,6,11,5,9
2,0.0,9,10,12,7,5,9,8,9,9,9
3,0.0,9,10,9,16,6,10,11,3,8,10
4,0.0,4,6,9,1,4,7,4,6,3,9
5,0.0,11,8,10,10,10,6,5,2,7,10
6,0.0,5,5,5,10,3,5,6,4,3,6
7,0.0,4,2,2,3,5,5,4,6,3,4
8,0.0,3,6,5,3,3,8,10,6,7,6
9,0.0,5,8,8,2,5,5,3,8,8,10
10,0.0,5,4,5,6,7,7,8,4,7,4
11,0.0,7,10,8,8,9,6,4,10,11,3
12,0.0,7,3,6,4,8,6,3,8,5,5
13,0.0,3,2,2,4,4,4,4,8,7,5
14,0.0,4,4,3,2,3,4,5,7,4,3
15,0.0,3,4,3,4,9,4,6,1,4,1
