PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,11,4,5,4,3,6,5,9,5,3
1,0.0,8,11,8,10,10,5,10,5,6,6
2,0.0,10,4,12,5,11,7,8,5,8,9
3,0.0,7,8,9,6,5,13,6,6,11,8
4,0.0,4,5,3,7,4,2,4,3,4,4
5,0.0,5,9,8,4,7,3,6,2,4,6
6,0.0,4,6,7,1,3,8,4,4,1,2
7,0.0,7,9,6,9,5,7,4,5,7,8
8,0.0,4,9,4,2,7,3,3,9,5,7
9,0.0,9,6,3,9,7,5,6,12,9,6
10,0.0,2,5,5,7,5,8,7,7,9,7
11,0.0,5,4,4,7,3,8,7,4,7,6
12,0.0,8,5,9,9,10,5,9,10,5,4
13,0.0,9,7,8,10,9,9,8,7,6,10
14,0.0,2,5,6,4,6,6,8,4,6,4
15,0.0,5,3,3,6,5,5,5,8,7,10
