PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,46,52,52,50,54,55,51,45,48,50
1,0.0,8,14,16,16,17,11,14,15,14,17
2,0.0,18,12,5,12,7,11,10,14,14,12
3,0.0,10,8,10,8,7,6,12,12,11,9
4,0.0,5,7,5,2,2,5,3,5,5,2
5,0.0,6,2,4,3,4,6,5,2,3,5
6,0.0,4,5,1,3,2,2,2,1,1,2
7,NaN,0,0,0,2,1,1,0,1,0,0
8,NaN,0,0,3,0,0,0,0,1,0,2
9,0.0,1,0,2,0,2,1,1,2,0,0
10,0.0,1,0,0,2,2,0,1,0,1,1
11,NaN,0,0,1,0,0,0,1,1,0,0
12,0.0,1,0,1,2,1,1,0,1,1,0
13,NaN,0,0,0,0,1,0,0,0,2,0
14,NaN,0,0,0,0,0,1,0,0,0,0
15,NaN,0,0,0,0,0,0,0,0,0,0
