PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,20,12,18,17,15,20,15,15,9,12
1,0.0,13,16,14,15,17,13,13,13,15,12
2,0.0,7,10,15,9,11,13,7,7,15,13
3,0.0,10,10,5,7,5,5,7,9,11,10
4,0.0,3,4,5,2,6,4,8,5,8,2
5,0.0,4,7,7,7,10,6,6,8,6,9
6,0.0,4,10,4,10,8,2,1,3,1,9
7,0.0,5,5,5,5,1,4,5,5,5,2
8,0.0,6,4,4,4,5,4,8,7,5,5
9,0.0,7,4,5,4,2,6,3,6,4,3
10,0.0,3,6,3,6,4,4,8,6,6,6
11,0.0,3,2,5,1,4,6,6,5,1,5
12,0.0,6,4,3,4,6,4,5,6,3,3
13,0.0,3,2,3,4,2,4,5,3,6,4
14,0.0,2,3,3,3,1,2,1,1,2,2
15,0.0,4,1,1,2,3,3,2,1,3,3
