PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,62,52,61,53,57,59,57,52,52,54
1,0.0,18,18,19,22,17,17,26,26,20,20
2,0.0,8,15,10,14,13,10,9,8,19,11
3,0.0,6,5,4,3,9,11,4,11,5,6
4,0.0,5,7,3,4,2,2,1,1,4,5
5,0.0,1,2,3,4,1,1,2,2,0,2
6,NaN,0,1,0,0,1,0,1,0,0,2
7,NaN,0,0,0,0,0,0,0,0,0,0
8,NaN,0,0,0,0,0,0,0,0,0,0
9,NaN,0,0,0,0,0,0,0,0,0,0
10,NaN,0,0,0,0,0,0,0,0,0,0
11,NaN,0,0,0,0,0,0,0,0,0,0
12,NaN,0,0,0,0,0,0,0,0,0,0
13,NaN,0,0,0,0,0,0,0,0,0,0
14,NaN,0,0,0,0,0,0,0,0,0,0
15,NaN,0,0,0,0,0,0,0,0,0,0
