PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,10,4,6,6,5,6,7,7,6,4
1,0.0,5,9,9,8,8,5,6,7,6,8
2,0.0,10,9,10,6,6,5,11,3,13,8
3,0.0,9,7,13,5,10,13,9,7,10,11
4,0.0,4,4,1,3,5,3,5,2,6,2
5,0.0,10,6,4,5,4,7,7,6,1,7
6,0.0,2,6,8,2,3,7,4,5,2,2
7,0.0,8,10,5,8,4,4,3,6,5,10
8,0.0,4,10,3,5,8,5,4,10,6,5
9,0.0,5,7,4,9,10,8,2,8,9,5
10,0.0,5,4,5,6,3,5,3,8,7,5
11,0.0,2,5,8,5,4,10,8,6,4,5
12,0.0,7,5,9,9,13,6,8,6,7,5
13,0.0,8,6,11,9,9,7,11,6,8,9
14,0.0,4,6,3,6,3,4,6,6,7,7
15,0.0,7,2,1,8,5,5,6,7,3,7
