PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,10,7,7,10,8,12,8,9,9,5
1,0.0,4,9,9,11,9,7,11,6,7,11
2,0.0,9,6,7,8,9,7,5,8,11,11
3,0.0,12,9,10,4,6,9,8,11,9,8
4,0.0,3,3,6,4,2,2,5,3,6,3
5,0.0,6,5,7,8,7,5,6,4,3,8
6,0.0,3,2,7,3,2,7,3,4,4,8
7,0.0,8,7,12,10,4,5,5,7,6,9
8,0.0,7,13,3,6,8,6,6,10,5,6
9,0.0,7,7,6,7,10,4,3,10,8,3
10,0.0,3,5,3,4,7,5,3,8,7,6
11,0.0,4,4,5,2,5,5,8,5,5,5
12,0.0,6,9,7,6,8,6,8,6,8,2
13,0.0,6,6,4,6,8,10,10,3,4,8
14,0.0,6,2,5,7,3,5,4,2,5,3
15,0.0,6,6,2,4,4,5,7,4,3,4
