PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,32,28,29,31,38,27,40,35,35,30
1,0.0,18,21,18,15,11,24,17,17,16,12
2,0.0,13,22,14,18,16,13,8,16,17,22
3,0.0,13,11,12,11,14,13,15,14,15,10
4,0.0,10,5,9,4,7,3,7,7,5,10
5,0.0,5,5,7,5,3,8,3,3,6,9
6,0.0,2,4,5,5,3,3,3,4,0,3
7,0.0,2,1,4,1,0,1,2,2,2,1
8,0.0,1,1,1,4,1,3,1,1,1,2
9,0.0,3,1,1,4,3,2,1,0,0,0
10,NaN,0,0,0,1,2,0,2,0,1,1
11,NaN,0,1,0,0,1,2,1,1,0,0
12,0.0,1,0,0,1,0,1,0,0,2,0
13,NaN,0,0,0,0,1,0,0,0,0,0
14,NaN,0,0,0,0,0,0,0,0,0,0
15,NaN,0,0,0,0,0,0,0,0,0,0
