PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,44,41,42,41,38,49,46,48,36,38
1,0.0,18,19,18,17,20,10,15,13,18,18
2,0.0,8,6,9,7,10,9,9,6,7,12
3,0.0,6,9,8,8,6,6,7,8,10,7
4,0.0,3,3,4,3,3,5,2,4,3,1
5,0.0,3,3,3,4,4,2,2,2,4,3
6,0.0,2,1,3,1,1,5,2,2,2,3
7,0.0,4,4,2,3,0,1,2,4,3,4
8,0.0,2,4,3,2,5,1,2,4,3,2
9,0.0,2,2,1,2,3,4,3,2,2,2
10,NaN,0,1,0,2,3,1,2,2,4,3
11,0.0,3,1,1,1,3,2,2,0,1,0
12,0.0,3,2,3,3,2,0,2,2,2,1
13,0.0,1,1,1,3,2,3,4,2,5,5
14,NaN,0,1,1,1,0,0,0,1,0,1
15,0.0,1,2,1,2,0,2,0,0,0,0
