PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,22,17,19,17,16,17,18,12,18,12
1,0.0,11,17,13,12,13,9,16,16,15,14
2,0.0,10,10,11,9,12,12,12,8,14,16
3,0.0,13,8,12,10,10,13,9,14,11,12
4,0.0,8,6,7,4,3,6,9,6,2,5
5,0.0,5,3,5,5,8,8,6,6,5,8
6,0.0,5,12,5,7,7,2,2,4,3,3
7,0.0,7,5,7,7,7,7,1,6,6,4
8,0.0,6,7,4,4,1,4,5,3,5,6
9,0.0,2,5,4,6,6,5,4,10,4,2
10,0.0,1,6,2,4,6,5,6,5,5,4
11,0.0,3,1,2,4,4,3,3,4,4,5
12,0.0,5,1,4,6,3,3,7,0,3,5
13,0.0,1,2,3,0,2,3,2,5,4,2
14,NaN,0,0,2,3,0,2,0,0,0,1
15,0.0,1,0,0,2,2,1,0,1,1,1
