PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,11,8,9,7,7,6,8,9,7,7
1,0.0,9,8,8,12,11,5,11,6,6,9
2,0.0,12,9,9,7,11,8,4,4,12,8
3,0.0,6,9,11,7,6,12,9,8,11,9
4,0.0,3,3,5,6,4,2,5,2,5,3
5,0.0,6,5,5,7,8,6,5,10,4,9
6,0.0,4,4,8,4,4,7,4,7,2,3
7,0.0,3,6,7,8,5,7,4,9,6,6
8,0.0,6,8,6,6,6,5,5,8,8,7
9,0.0,7,6,3,3,10,8,3,11,7,4
10,0.0,2,7,4,6,5,5,2,7,4,6
11,0.0,7,7,3,1,3,7,9,6,9,8
12,0.0,6,8,10,5,7,7,9,6,5,4
13,0.0,6,5,4,8,8,6,13,3,4,5
14,0.0,6,2,4,7,2,6,1,1,6,7
15,0.0,6,5,4,6,3,3,8,3,4,5
