PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,38,31,40,34,30,30,28,32,23,33
1,0.0,9,18,12,14,18,16,20,17,15,12
2,0.0,6,8,8,8,7,11,13,8,12,16
3,0.0,11,10,9,9,9,7,7,8,6,7
4,0.0,5,2,1,1,7,5,3,6,5,6
5,0.0,2,2,4,2,4,4,1,3,3,7
6,0.0,3,3,2,3,2,4,4,1,2,2
7,0.0,8,4,4,5,1,3,6,2,4,3
8,0.0,2,3,3,3,4,4,3,5,3,3
9,0.0,5,5,2,4,6,2,6,7,6,2
10,NaN,0,5,1,2,1,0,1,4,8,3
11,0.0,3,1,2,2,3,2,0,1,1,2
12,0.0,6,3,5,7,6,4,2,4,7,1
13,0.0,1,3,4,4,2,4,3,0,3,2
14,NaN,0,1,2,1,0,3,1,2,1,1
15,0.0,1,1,1,1,0,1,2,0,1,0
