PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,24,18,20,22,20,22,29,20,25,21
1,0.0,14,17,17,12,13,13,11,15,12,14
2,0.0,15,11,16,9,15,14,19,13,13,17
3,0.0,11,8,13,13,9,10,7,10,11,9
4,0.0,6,6,6,3,7,9,5,6,9,13
5,0.0,8,10,7,9,9,8,6,9,8,7
6,0.0,2,6,2,3,2,4,3,3,3,3
7,0.0,5,4,4,8,8,3,6,2,3,5
8,0.0,2,1,5,4,1,2,2,2,1,1
9,0.0,2,4,2,5,2,6,3,6,3,4
10,0.0,1,4,1,3,3,2,2,4,5,1
11,0.0,1,2,5,2,4,4,2,7,1,0
12,0.0,3,2,1,3,3,2,1,2,3,2
13,0.0,2,4,0,1,3,1,1,0,0,1
14,0.0,2,1,1,3,0,0,0,1,2,2
15,0.0,2,2,0,0,1,0,3,0,1,0
