PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,34,26,34,31,25,35,23,37,32,26
1,0.0,21,25,17,13,20,14,26,19,16,20
2,0.0,12,14,11,19,14,14,15,9,17,18
3,0.0,8,9,12,6,12,9,11,5,9,9
4,0.0,7,5,4,9,4,9,8,7,5,4
5,0.0,2,0,4,2,5,4,4,5,5,5
6,0.0,2,8,5,4,3,4,3,3,4,3
7,0.0,7,4,5,6,0,4,2,5,2,3
8,0.0,1,2,1,1,4,3,1,3,2,4
9,0.0,2,2,3,2,4,1,1,2,1,2
10,0.0,1,3,1,3,5,1,1,1,4,2
11,0.0,1,1,2,1,3,1,2,2,1,1
12,0.0,2,1,1,2,0,1,2,0,2,1
13,NaN,0,0,0,1,1,0,1,2,0,1
14,NaN,0,0,0,0,0,0,0,0,0,0
15,NaN,0,0,0,0,0,0,0,0,0,1
