PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,35,33,36,37,31,40,37,25,29,35
1,0.0,21,22,19,18,24,14,14,19,17,19
2,0.0,9,17,18,18,9,19,11,18,19,16
3,0.0,11,9,17,9,11,9,11,8,10,8
4,0.0,8,5,3,6,7,7,5,12,9,9
5,0.0,5,5,2,5,6,5,4,7,6,4
6,0.0,1,2,2,3,5,1,8,3,1,6
7,0.0,3,5,2,0,2,2,1,3,3,0
8,0.0,2,0,1,2,1,2,2,2,1,1
9,0.0,4,0,0,1,3,0,3,3,1,1
10,NaN,0,0,0,0,0,0,2,0,0,0
11,NaN,0,0,0,1,0,0,0,0,1,0
12,0.0,1,1,0,0,0,1,2,0,2,0
13,NaN,0,1,0,0,0,0,0,0,1,1
14,NaN,0,0,0,0,1,0,0,0,0,0
15,NaN,0,0,0,0,0,0,0,0,0,0
