PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,40,41,36,44,39,30,43,40,37,44
1,0.0,15,12,17,6,20,17,10,12,13,17
2,0.0,10,13,11,9,7,13,10,15,13,12
3,0.0,7,4,8,7,4,11,9,6,9,1
4,0.0,5,5,4,5,4,6,5,4,5,4
5,0.0,4,8,5,4,3,3,4,3,2,6
6,0.0,2,5,2,6,8,1,4,5,4,5
7,0.0,1,3,4,2,2,3,3,2,4,2
8,0.0,3,1,5,4,1,2,2,2,3,2
9,0.0,2,0,0,4,3,2,1,3,4,2
10,0.0,2,2,1,3,2,4,2,0,1,2
11,0.0,3,1,2,2,2,2,4,2,1,0
12,0.0,1,2,2,4,3,5,0,4,1,0
13,0.0,2,2,1,0,2,0,2,0,3,0
14,0.0,2,0,1,0,0,1,0,1,0,2
15,0.0,1,1,1,0,0,0,1,1,0,1
