PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,31,23,29,23,22,31,23,24,24,21
1,0.0,20,25,24,24,19,23,26,15,20,21
2,0.0,15,19,18,17,25,15,14,21,21,24
3,0.0,12,11,11,10,13,7,12,10,14,8
4,0.0,3,4,5,8,6,6,6,7,4,5
5,0.0,2,5,4,4,7,2,4,3,5,4
6,0.0,4,7,4,2,4,5,4,5,4,3
7,0.0,9,3,3,3,2,4,4,4,2,5
8,0.0,1,0,1,5,0,2,2,4,0,4
9,0.0,1,0,0,1,1,2,1,3,0,1
10,0.0,1,0,1,1,1,1,0,2,2,2
11,NaN,0,1,0,0,0,0,2,2,0,0
12,0.0,1,1,0,1,0,1,1,0,2,1
13,NaN,0,0,0,1,0,1,1,0,2,1
14,NaN,0,1,0,0,0,0,0,0,0,0
15,NaN,0,0,0,0,0,0,0,0,0,0
