PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,8,7,9,6,6,10,10,9,2,8
1,0.0,9,8,7,6,8,4,13,6,11,5
2,0.0,6,6,7,2,5,8,7,5,5,6
3,0.0,9,7,8,6,11,5,2,8,8,8
4,0.0,8,7,6,10,4,9,3,5,3,7
5,0.0,10,13,4,5,6,4,8,8,8,11
6,0.0,2,3,4,6,10,5,1,4,5,10
7,0.0,10,8,8,8,9,9,6,6,7,5
8,0.0,3,5,6,4,6,4,9,9,6,5
9,0.0,6,6,1,9,5,3,8,8,6,4
10,0.0,5,4,11,6,5,6,8,4,4,4
11,0.0,5,6,10,8,5,14,5,8,6,8
12,0.0,9,5,4,7,3,5,6,10,7,3
13,0.0,3,11,6,8,4,7,6,2,8,6
14,0.0,2,2,7,5,8,4,4,5,6,4
15,0.0,5,2,2,4,5,3,4,3,8,6
