PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,86,94,92,91,83,88,95,91,90,87
1,0.0,3,3,1,5,5,3,3,3,4,6
2,NaN,0,0,0,0,0,0,0,0,0,0
3,NaN,0,0,0,0,0,0,0,0,0,0
4,NaN,0,0,0,0,0,0,0,0,0,0
5,0.0,1,0,0,0,0,0,0,1,0,0
6,NaN,0,0,0,0,1,0,0,0,0,1
7,NaN,0,0,1,0,0,0,0,0,0,2
8,0.0,2,0,1,0,0,1,0,0,0,1
9,NaN,0,0,0,0,1,1,0,0,0,0
10,0.0,1,0,0,0,0,0,0,0,0,0
11,NaN,0,1,1,1,1,0,0,1,1,1
12,0.0,1,0,0,1,1,0,0,0,0,0
13,0.0,4,2,2,1,3,2,0,1,1,1
14,0.0,1,0,1,0,2,3,1,2,1,1
15,0.0,1,0,1,1,3,2,1,1,3,0
