PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,34,29,27,33,28,36,24,34,35,27
1,0.0,25,26,29,24,29,20,31,26,24,26
2,0.0,16,16,12,18,17,18,19,16,16,17
3,0.0,12,14,16,11,11,10,14,10,14,11
4,0.0,7,4,7,5,7,6,4,8,5,4
5,0.0,3,4,6,2,3,6,3,4,2,8
6,0.0,1,4,2,4,2,2,2,1,2,1
7,0.0,1,3,0,1,1,0,3,1,1,4
8,0.0,1,0,1,2,2,2,0,0,1,2
9,NaN,0,0,0,0,0,0,0,0,0,0
10,NaN,0,0,0,0,0,0,0,0,0,0
11,NaN,0,0,0,0,0,0,0,0,0,0
12,NaN,0,0,0,0,0,0,0,0,0,0
13,NaN,0,0,0,0,0,0,0,0,0,0
14,NaN,0,0,0,0,0,0,0,0,0,0
15,NaN,0,0,0,0,0,0,0,0,0,0
