PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,22,16,20,29,23,22,19,19,21,17
1,0.0,13,20,14,17,20,12,16,17,14,13
2,0.0,11,12,14,9,10,18,14,13,12,15
3,0.0,10,9,15,12,10,7,12,11,10,13
4,0.0,7,5,5,4,8,8,6,6,6,4
5,0.0,9,4,6,8,5,6,5,2,4,11
6,0.0,3,7,3,6,4,3,2,3,2,4
7,0.0,8,6,5,2,3,3,1,4,5,4
8,0.0,6,5,3,3,3,3,5,7,3,6
9,0.0,3,7,1,2,3,4,4,6,3,2
10,NaN,0,4,1,0,3,2,4,4,7,3
11,0.0,2,2,3,2,2,3,5,3,4,2
12,0.0,6,1,3,5,2,5,3,2,4,3
13,NaN,0,1,4,1,3,3,2,0,3,2
14,NaN,0,1,1,0,1,1,1,0,0,1
15,NaN,0,0,2,0,0,0,1,3,2,0
