PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,29,18,23,20,19,26,26,23,18,19
1,0.0,9,22,20,19,21,13,21,15,19,18
2,0.0,16,12,12,13,15,15,14,13,17,21
3,0.0,11,11,10,8,10,8,12,11,17,11
4,0.0,5,6,8,6,7,7,9,9,7,7
5,0.0,5,3,5,8,5,10,1,7,4,7
6,0.0,4,10,6,7,7,4,3,4,3,3
7,0.0,10,5,4,7,2,4,4,4,2,5
8,NaN,0,6,2,1,2,3,2,4,3,3
9,0.0,2,2,4,2,5,3,2,5,1,1
10,0.0,2,2,2,3,3,3,1,2,5,2
11,0.0,4,1,0,1,1,1,2,1,2,1
12,0.0,2,1,4,2,2,2,1,1,2,1
13,NaN,0,0,0,3,1,1,1,1,0,1
14,0.0,1,1,0,0,0,0,1,0,0,0
15,NaN,0,0,0,0,0,0,0,0,0,0
