PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,11,5,5,4,7,6,7,8,6,2
1,0.0,8,12,8,10,10,5,7,5,6,7
2,0.0,10,9,12,5,10,7,11,4,13,8
3,0.0,7,6,9,6,6,13,7,7,10,10
4,0.0,4,3,3,7,4,2,6,3,6,2
5,0.0,5,6,8,4,2,3,6,5,1,7
6,0.0,4,5,7,1,4,8,4,6,2,6
7,0.0,7,7,6,9,6,7,2,9,5,11
8,0.0,4,8,4,2,5,3,4,6,6,6
9,0.0,9,7,3,9,6,5,3,6,9,5
10,0.0,2,6,5,7,7,8,2,8,7,6
11,0.0,5,7,4,7,3,8,9,5,4,5
12,0.0,8,5,9,9,9,5,8,11,7,6
13,0.0,9,4,8,10,12,9,10,6,8,9
14,0.0,2,5,6,4,3,6,6,3,7,5
15,0.0,5,5,3,6,6,5,8,8,3,5
