PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,9,8,9,7,8,12,6,13,6,10
1,0.0,12,8,15,9,6,10,6,8,9,10
2,0.0,8,8,13,7,10,6,6,5,7,3
3,0.0,7,7,4,7,8,5,6,4,8,15
4,0.0,7,4,4,1,4,7,8,7,6,9
5,0.0,3,12,5,6,7,5,5,3,6,11
6,0.0,2,6,4,5,5,6,3,5,3,4
7,0.0,7,2,4,8,4,1,7,5,4,2
8,0.0,6,3,8,4,6,5,10,7,8,3
9,0.0,4,11,12,10,8,7,7,8,6,9
10,0.0,8,2,3,7,9,9,5,4,8,2
11,0.0,4,6,3,9,3,7,6,13,5,4
12,0.0,8,7,8,7,7,8,4,5,8,4
13,0.0,4,6,2,5,8,7,6,3,4,8
14,0.0,3,6,5,5,4,2,8,6,6,4
15,0.0,8,4,1,3,3,3,7,4,6,2
