PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,7,4,4,5,6,4,5,8,3,7
1,0.0,7,6,10,7,9,7,8,5,7,6
2,0.0,11,6,9,3,4,8,5,3,10,8
3,0.0,8,12,14,6,6,8,12,7,10,9
4,0.0,3,4,3,1,5,4,5,3,8,3
5,0.0,7,5,3,5,7,8,8,6,3,6
6,0.0,3,3,6,3,2,6,4,4,3,2
7,0.0,7,6,6,6,4,6,6,5,6,9
8,0.0,4,5,5,8,6,4,2,9,3,6
9,0.0,8,6,2,10,10,7,12,7,8,6
10,0.0,2,6,6,6,6,3,4,3,6,5
11,0.0,8,10,4,8,8,7,7,6,5,5
12,0.0,8,9,8,9,10,5,4,7,9,4
13,0.0,7,7,9,10,8,12,9,13,9,11
14,0.0,4,6,5,5,3,4,2,5,4,6
15,0.0,6,5,6,8,6,7,7,9,6,7
