PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,13,7,8,15,5,12,10,10,10,9
1,0.0,12,14,15,14,15,6,13,14,12,9
2,0.0,13,7,8,2,9,11,10,10,7,15
3,0.0,9,9,11,12,5,12,7,10,9,9
4,0.0,2,1,1,5,4,3,6,4,6,5
5,0.0,6,6,8,5,10,5,4,6,4,7
6,0.0,3,7,6,4,3,9,1,3,5,3
7,0.0,8,6,6,4,3,5,4,4,7,3
8,0.0,8,8,5,6,6,3,6,6,5,6
9,0.0,7,10,5,5,8,3,6,8,5,7
10,0.0,4,3,4,5,6,3,9,8,4,5
11,0.0,1,6,6,2,8,6,5,5,6,5
12,0.0,5,6,5,7,5,5,6,6,6,4
13,0.0,5,6,7,6,7,5,8,4,6,6
14,0.0,2,3,3,5,2,6,2,1,2,2
15,0.0,2,1,2,3,4,6,3,1,6,5
