Run,Terminal Iteration
0,4
1,8
2,9
3,8
4,9
5,6
6,9
7,11
8,5
9,5
Run,Terminal Iteration
0,4
1,8
2,9
3,8
4,9
5,6
6,9
7,11
8,5
9,5
