PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,32,28,32,28,30,39,29,28,30,23
1,0.0,17,21,21,21,28,17,20,25,19,18
2,0.0,15,17,16,17,11,17,22,18,17,23
3,0.0,13,14,14,13,11,7,18,9,10,13
4,0.0,7,7,7,6,4,9,4,5,8,8
5,0.0,4,0,1,3,4,2,2,2,4,5
6,0.0,4,8,2,5,5,1,2,4,6,4
7,0.0,6,4,2,1,4,3,2,3,3,2
8,NaN,0,0,4,2,1,2,1,3,0,2
9,0.0,1,0,1,2,1,1,0,3,1,1
10,NaN,0,1,0,0,0,1,0,0,1,1
11,NaN,0,0,0,0,1,0,0,0,0,0
12,0.0,1,0,0,2,0,1,0,0,1,0
13,NaN,0,0,0,0,0,0,0,0,0,0
14,NaN,0,0,0,0,0,0,0,0,0,0
15,NaN,0,0,0,0,0,0,0,0,0,0
