PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,15,8,11,9,18,9,11,10,9,10
1,0.0,10,10,12,9,9,5,7,10,8,12
2,0.0,9,11,7,9,6,12,10,10,10,10
3,0.0,11,10,12,15,15,7,7,11,10,6
4,0.0,8,12,9,3,6,9,4,3,5,8
5,0.0,9,8,10,6,6,8,10,6,8,10
6,0.0,3,3,7,8,6,4,5,5,5,7
7,0.0,3,5,3,2,5,8,8,4,5,3
8,0.0,1,5,4,6,4,5,4,6,5,5
9,0.0,5,6,5,6,5,8,7,7,8,5
10,0.0,5,9,4,6,6,7,4,4,9,2
11,0.0,8,4,5,9,2,7,8,8,7,4
12,0.0,4,2,3,4,4,4,3,5,2,3
13,0.0,4,2,4,4,2,3,2,2,5,5
14,0.0,2,2,2,2,4,3,6,6,2,5
15,0.0,3,3,2,2,2,1,4,3,2,5
