PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,37,22,31,32,32,28,26,29,28,25
1,0.0,20,22,23,19,22,24,20,20,17,20
2,0.0,12,18,16,15,15,14,19,12,19,18
3,0.0,10,7,15,10,11,7,13,15,16,11
4,0.0,5,5,4,5,3,5,7,6,4,5
5,0.0,4,2,3,0,4,4,3,7,4,5
6,0.0,1,13,1,6,1,5,6,3,4,2
7,0.0,6,3,4,5,3,3,1,2,2,4
8,NaN,0,1,1,2,2,2,2,1,0,2
9,0.0,2,2,2,3,0,4,0,3,1,1
10,0.0,1,2,0,1,4,2,0,1,1,3
11,0.0,1,1,0,0,1,0,1,1,1,1
12,0.0,1,1,0,1,0,1,1,0,2,1
13,NaN,0,1,0,1,2,1,1,0,1,1
14,NaN,0,0,0,0,0,0,0,0,0,0
15,NaN,0,0,0,0,0,0,0,0,0,1
