PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,21,19,22,21,19,20,24,27,13,13
1,0.0,12,18,14,13,14,11,15,13,14,12
2,0.0,12,9,12,5,7,12,11,5,10,12
3,0.0,6,11,6,5,9,7,8,11,8,10
4,0.0,9,2,2,1,4,6,5,4,3,5
5,0.0,5,2,6,2,5,7,3,6,5,7
6,0.0,2,3,4,3,4,6,5,2,4,4
7,0.0,5,6,5,4,2,3,8,4,6,3
8,0.0,3,6,5,5,7,3,2,4,4,7
9,0.0,8,8,4,8,9,4,3,8,5,6
10,0.0,2,1,3,7,4,2,3,5,6,7
11,0.0,3,5,2,4,6,5,5,4,5,2
12,0.0,3,3,7,8,5,4,3,2,5,5
13,0.0,3,3,5,8,2,4,3,1,5,2
14,0.0,3,2,2,4,1,3,1,1,1,3
15,0.0,3,2,1,2,2,3,1,3,6,2
