PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,35,23,30,20,30,32,30,34,34,28
1,0.0,12,15,11,12,15,12,13,8,10,10
2,0.0,8,12,10,11,11,10,6,11,16,15
3,0.0,7,13,12,9,7,12,7,8,9,8
4,0.0,5,5,6,5,5,3,6,3,3,7
5,0.0,7,3,4,7,4,6,3,6,1,2
6,0.0,2,4,3,6,2,4,6,3,3,2
7,0.0,5,3,3,4,2,5,7,2,4,2
8,0.0,2,3,9,2,1,3,6,5,3,3
9,0.0,3,1,3,4,4,1,4,3,0,2
10,0.0,4,3,0,4,3,3,4,4,2,7
11,0.0,2,4,1,7,4,2,2,4,2,3
12,0.0,1,3,1,4,1,4,1,3,4,2
13,0.0,3,4,3,0,3,2,0,1,4,2
14,0.0,1,3,1,3,4,1,4,2,2,3
15,0.0,3,1,3,2,4,0,1,3,3,4
