PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,30,20,28,23,22,27,21,30,22,18
1,0.0,24,23,23,23,20,19,25,19,19,18
2,0.0,15,14,11,17,21,19,21,12,16,20
3,0.0,13,16,16,11,16,10,12,11,16,11
4,0.0,5,7,7,1,5,8,3,8,9,5
5,0.0,3,2,5,7,5,4,6,5,7,9
6,0.0,2,7,4,7,4,6,4,3,5,6
7,0.0,5,6,4,2,2,4,4,6,4,5
8,NaN,0,1,0,6,1,2,1,3,0,5
9,0.0,2,2,2,2,1,0,1,2,0,0
10,NaN,0,2,0,0,1,0,1,1,0,2
11,NaN,0,0,0,0,2,0,0,0,1,0
12,0.0,1,0,0,1,0,1,0,0,1,1
13,NaN,0,0,0,0,0,0,1,0,0,0
14,NaN,0,0,0,0,0,0,0,0,0,0
15,NaN,0,0,0,0,0,0,0,0,0,0
