Run,Terminal Iteration
0,5
1,5
2,6
3,6
4,4
5,6
6,7
7,8
8,5
9,7
Run,Terminal Iteration
0,5
1,5
2,6
3,6
4,4
5,6
6,7
7,8
8,5
9,7
