PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,55,49,54,53,51,52,50,59,53,56
1,0.0,18,21,20,24,25,21,30,21,21,20
2,0.0,14,12,8,9,15,15,11,14,14,10
3,0.0,10,13,9,10,6,7,7,4,10,11
4,0.0,1,2,4,2,1,0,2,0,1,1
5,0.0,1,2,4,1,1,5,0,1,0,1
6,NaN,0,1,1,0,0,0,0,0,0,0
7,0.0,1,0,0,0,1,0,0,0,1,0
8,NaN,0,0,0,1,0,0,0,1,0,1
9,NaN,0,0,0,0,0,0,0,0,0,0
10,NaN,0,0,0,0,0,0,0,0,0,0
11,NaN,0,0,0,0,0,0,0,0,0,0
12,NaN,0,0,0,0,0,0,0,0,0,0
13,NaN,0,0,0,0,0,0,0,0,0,0
14,NaN,0,0,0,0,0,0,0,0,0,0
15,NaN,0,0,0,0,0,0,0,0,0,0
