Run,Terminal Iteration
0,7
1,8
2,4
3,5
4,11
5,9
6,5
7,6
8,7
9,5
Run,Terminal Iteration
0,7
1,8
2,4
3,5
4,11
5,9
6,5
7,6
8,7
9,5
