PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,49,51,49,48,47,47,42,45,50,51
1,0.0,19,26,25,27,24,27,33,26,27,27
2,0.0,18,9,10,13,12,13,14,19,14,8
3,0.0,11,8,11,8,10,9,6,6,8,9
4,0.0,1,4,4,4,3,2,3,4,1,4
5,0.0,1,2,1,0,4,2,1,0,0,1
6,NaN,0,0,0,0,0,0,0,0,0,0
7,0.0,1,0,0,0,0,0,1,0,0,0
8,NaN,0,0,0,0,0,0,0,0,0,0
9,NaN,0,0,0,0,0,0,0,0,0,0
10,NaN,0,0,0,0,0,0,0,0,0,0
11,NaN,0,0,0,0,0,0,0,0,0,0
12,NaN,0,0,0,0,0,0,0,0,0,0
13,NaN,0,0,0,0,0,0,0,0,0,0
14,NaN,0,0,0,0,0,0,0,0,0,0
15,NaN,0,0,0,0,0,0,0,0,0,0
