PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,19,11,11,10,15,11,14,13,14,12
1,0.0,9,11,11,12,15,7,11,11,11,11
2,0.0,11,10,15,8,5,13,9,13,18,11
3,0.0,11,9,15,12,8,13,10,12,9,9
4,0.0,5,6,4,1,5,4,3,6,5,10
5,0.0,5,9,8,6,7,3,5,5,4,12
6,0.0,5,3,2,7,9,5,7,5,1,5
7,0.0,5,3,5,7,5,6,5,4,4,4
8,0.0,4,6,8,8,9,8,5,3,7,4
9,0.0,5,4,2,7,6,2,5,6,3,6
10,0.0,6,5,3,4,2,4,6,5,6,4
11,0.0,4,6,10,9,2,8,6,5,6,1
12,0.0,5,4,3,4,3,4,8,5,3,3
13,0.0,2,6,1,0,4,4,2,0,4,2
14,0.0,1,3,1,2,1,7,2,3,2,4
15,0.0,3,4,1,3,4,1,2,4,3,2
