PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,27,19,24,20,20,25,25,21,16,19
1,0.0,9,17,10,12,16,10,11,12,10,11
2,0.0,8,8,14,4,8,7,5,4,13,10
3,0.0,8,8,8,8,3,6,7,6,6,6
4,0.0,3,3,4,4,2,7,7,1,4,3
5,0.0,4,5,4,4,6,9,7,6,3,8
6,0.0,4,5,6,5,2,5,3,4,5,4
7,0.0,5,4,4,9,3,4,2,11,6,5
8,0.0,6,8,3,5,7,2,5,7,3,7
9,0.0,5,5,6,7,11,6,5,7,5,5
10,0.0,3,5,2,4,6,4,6,7,7,6
11,0.0,5,2,3,6,6,5,5,4,5,2
12,0.0,7,4,4,5,6,3,4,3,5,5
13,0.0,1,4,4,4,3,4,3,2,5,3
14,0.0,1,2,2,2,0,2,2,2,3,3
15,0.0,4,1,2,1,1,1,3,3,4,3
