PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,11,8,6,7,5,8,7,15,6,7
1,0.0,7,12,8,10,10,7,7,8,5,9
2,0.0,9,8,6,7,8,11,10,4,8,8
3,0.0,8,8,10,8,8,11,7,6,12,9
4,0.0,5,2,3,3,3,4,5,1,5,3
5,0.0,6,4,7,6,5,7,6,3,5,9
6,0.0,4,4,7,5,6,7,3,5,2,3
7,0.0,8,11,8,4,3,5,4,6,5,6
8,0.0,7,10,7,8,8,5,5,9,5,7
9,0.0,7,7,4,8,9,1,4,6,5,4
10,0.0,3,4,4,7,5,5,7,8,7,6
11,0.0,4,6,5,2,7,2,8,7,7,8
12,0.0,7,7,9,10,8,6,9,8,8,4
13,0.0,6,4,7,7,6,9,9,5,9,5
14,0.0,4,4,5,5,5,7,3,4,5,7
15,0.0,4,1,4,3,4,5,6,5,6,5
