PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,10,10,14,8,16,10,13,13,14,8
1,0.0,21,13,10,11,12,7,12,8,13,12
2,0.0,5,12,9,11,4,10,13,7,13,13
3,0.0,9,9,10,16,12,8,9,7,6,6
4,0.0,5,5,5,1,5,5,3,7,5,11
5,0.0,5,14,6,10,6,10,6,8,3,8
6,0.0,3,5,4,2,4,3,3,5,5,12
7,0.0,5,3,8,2,7,6,6,6,4,4
8,0.0,3,1,4,6,4,6,8,4,8,7
9,0.0,5,5,3,6,6,5,1,10,5,4
10,0.0,5,1,5,7,6,9,3,3,5,3
11,0.0,3,7,9,6,3,5,10,9,4,3
12,0.0,6,7,4,5,5,5,3,4,1,3
13,0.0,3,1,4,3,4,3,4,2,3,2
14,0.0,2,6,3,2,1,7,3,5,6,0
15,0.0,10,1,2,4,5,1,3,2,5,4
