Iteration,Mean,Stdev,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,1.9138849969564407,1.1654699374263164,2.7141413295426426,1.8073275093357304,0.9088740435414622,3.619750956726916,1.8175257789780024,1.8084008948346115,1.8430595944032708,2.7340306269163657,1.8524169529251404,1.817939734171516
1,2.0357760334143653,1.3217670669170283,1.8073275093357304,0.9036637546678653,0.9036637546678653,1.8285686531123369,0.9094982818956276,1.0010110829265075,0.9627629846995854,0.9085612928230288,1.8203733800477462,2.717463098187582
2,2.059609303105573,1.3416131130778233,1.8073275093357304,4.518318773339327,1.8073275093357304,3.615969467320763,0.9036637546678653,3.6146550186714608,0.9140383134574699,2.710991264003596,1.8759592381155463,5.421982528007192
3,2.0806422151113937,1.3819046884627617,3.6146550186714608,1.8126511092803002,3.6258329955700814,2.7331676618397376,0.9043639754215997,0.9100087618170347,0.9127473098007113,2.710991264003596,3.6146550186714608,3.6146550186714608
4,2.0874085634194817,1.3764192295892081,3.6146550186714608,0.9155850032496116,1.8073275093357304,1.0366482998688844,6.3256462826750575,0.9098513174454733,1.8192779981387024,1.8073275093357304,4.518318773339327,2.715333073223565
5,2.0740892613142945,1.3730331457918636,3.616736969807339,1.8126511092803002,3.6146550186714608,2.715879102146255,0.9414195340068514,0.9061770578536735,0.9214089325672801,0.9052657981738665,2.718248471865535,0.9036637546678653
6,2.07380294818254,1.369501586965372,1.8073275093357304,1.8155882014209812,0.9153437029729168,0.9036637546678653,1.8073275093357304,1.8073275093357304,2.710991264003596,2.7141413295426426,4.518318773339327,0.9116082467583363
7,2.0781394488270353,1.374193202269636,2.710991264003596,3.6146550186714608,3.6258329955700814,0.9103581938039466,0.9036637546678653,0.9036637546678653,0.9036637546678653,0.9036637546678653,0.9036637546678653,0.9283702380661206
8,2.0808362026019336,1.3733792551626303,0.9036637546678653,1.8117867986322076,0.9036637546678653,0.9058740427153652,0.9096734551022212,0.9100087618170347,2.710991264003596,0.9056597171669062,4.518318773339327,0.9086001888424594
9,2.079822156423148,1.3721225506377333,1.8096589464146349,0.9137026687874805,0.9062077378748975,0.9650655521578799,5.430480924946558,5.426218124923919,0.9036637546678653,2.710991264003596,3.6235118544796485,4.522261874244991
10,2.0824817155257462,1.3725552194403292,1.8412239884227315,0.9052759283115015,3.6258329955700814,3.616221479861136,0.9070631923176289,0.9036637546678653,1.8430595944032708,0.9143359969051696,3.6235118544796485,4.518318773339327
11,2.085193352152594,1.3746836218726897,0.9036637546678653,2.710991264003596,0.9366862558985759,0.9103581938039466,3.631414129160155,3.616736969807339,0.9036637546678653,2.72211749815708,0.9108648402013609,2.710991264003596
12,2.085193352152594,1.3746836218726897,0.9502313910034068,1.8073275093357304,3.6258329955700814,3.615969467320763,0.9036637546678653,0.909754826572349,2.7146113120870554,4.522261874244991,3.6146550186714608,0.9118047181916954
13,2.085193352152594,1.3746836218726897,0.9036637546678653,0.9138413090545237,1.0010110829265075,2.710991264003596,2.710991264003596,0.9036637546678653,1.8073275093357304,2.710991264003596,1.8073275093357304,2.7192536964743317
14,2.085193352152594,1.3746836218726897,0.9036637546678653,3.6146550186714608,5.421982528007192,0.9128728665704584,2.781325506904726,0.9061770578536735,0.9036637546678653,1.8073275093357304,1.8073275093357304,1.81952306654065
15,2.085193352152594,1.3746836218726897,2.7141413295426426,0.9036637546678653,0.9088272901108041,2.711561497204766,2.710991264003596,2.710991264003596,1.8430595944032708,1.8230940720269344,0.9046262486363053,0.9414195340068514
16,2.085193352152594,1.3746836218726897,1.8073275093357304,1.8120437361862631,3.622246394036357,3.615969467320763,3.6146550186714608,1.8073275093357304,0.9086236600082549,2.710991264003596,3.6185478941876728,0.9283702380661206
17,2.085193352152594,1.3746836218726897,2.710991264003596,0.9036637546678653,1.8073275093357304,3.615969467320763,3.6146550186714608,1.0056162675338594,1.8430595944032708,2.713443560273717,1.8073275093357304,0.9283702380661206
18,2.085193352152594,1.3746836218726897,0.9109410078378646,0.9143273909546747,0.9036637546678653,1.8287223975805431,1.8073275093357304,0.9074876829138859,0.9116027509289747,0.9036637546678653,4.518318773339327,2.717463098187582
19,2.085193352152594,1.3746836218726897,0.9036637546678653,4.518318773339327,1.809489478794526,0.9190910453008627,2.711071165085616,0.9052657981738665,5.421982528007192,0.9036637546678653,4.518318773339327,0.905864152562234
20,2.085193352152594,1.3746836218726897,1.8073275093357304,4.518318773339327,3.6258329955700814,2.710991264003596,2.7152002960523056,0.92809178003663,0.907051412577123,2.710991264003596,1.8073275093357304,0.9118047181916954
21,2.085193352152594,1.3746836218726897,0.9104351933422755,1.8073275093357304,3.6146550186714608,1.0366482998688844,3.6146550186714608,3.6146550186714608,1.8073275093357304,3.6146550186714608,0.9116027509289747,1.81017637109279
22,2.085193352152594,1.3746836218726897,0.9109410078378646,0.9036637546678653,1.8073275093357304,6.3256462826750575,0.9036637546678653,0.9036637546678653,0.9127473098007113,1.8073275093357304,0.9036637546678653,3.6920215476659504
23,2.085193352152594,1.3746836218726897,3.6146550186714608,1.8073275093357304,1.8073275093357304,4.518318773339327,0.9069355931264486,0.9036637546678653,0.9627629846995854,0.9036637546678653,1.8073275093357304,2.710991264003596
24,2.085193352152594,1.3746836218726897,0.9828742793256772,0.9036637546678653,0.9041673384330158,1.8073275093357304,2.710991264003596,0.9036637546678653,1.8430595944032708,2.7340306269163657,0.9185293404192694,0.9283702380661206
25,2.085193352152594,1.3746836218726897,1.8096589464146349,0.9036637546678653,2.710991264003596,1.8073275093357304,3.6146550186714608,0.9100087618170347,2.710991264003596,4.522261874244991,4.518318773339327,0.9110285626262948
26,2.085193352152594,1.3746836218726897,0.9036637546678653,4.518318773339327,1.8073275093357304,2.7143220104208483,3.631414129160155,0.9036637546678653,2.710991264003596,1.830518386606546,3.6187988069713315,1.8073275093357304
27,2.085193352152594,1.3746836218726897,1.8073275093357304,2.710991264003596,3.6224057567549997,2.711561497204766,0.9066268666777322,0.9036637546678653,0.92809178003663,1.8759592381155463,3.632367327384176,0.9283702380661206
28,2.085193352152594,1.3746836218726897,0.9109410078378646,1.8169796563351124,1.8073275093357304,5.421982528007192,0.9036637546678653,0.9650655521578799,0.9036637546678653,0.9036637546678653,4.521977586890128,2.717463098187582
29,2.085193352152594,1.3746836218726897,6.331387297408549,1.8126511092803002,1.0010110829265075,3.615969467320763,1.8073275093357304,0.9036637546678653,1.8126511092803002,0.9036637546678653,1.8073275093357304,0.9037385399218117
30,2.085193352152594,1.3746836218726897,1.8159775256507347,0.903846779713525,1.8073275093357304,0.907432251819414,3.6146550186714608,2.71424708060478,3.616086712356786,1.8097251933870897,3.6146550186714608,1.8073275093357304
31,2.085193352152594,1.3746836218726897,1.8073275093357304,2.710991264003596,1.8073275093357304,0.905996051913629,0.9153437029729168,5.421982528007192,0.9627629846995854,0.9113079623651321,1.8073275093357304,5.421982528007192
32,2.085193352152594,1.3746836218726897,0.9109410078378646,2.7309190111784805,3.6224057567549997,2.7168575145088143,1.817939734171516,0.9061770578536735,0.9108648402013609,0.9094982818956276,4.521977586890128,1.8073275093357304
33,2.085193352152594,1.3746836218726897,0.9036637546678653,4.518318773339327,1.8073275093357304,3.6146550186714608,4.519298295576358,0.9414195340068514,5.421982528007192,1.8430595944032708,2.710991264003596,0.9283702380661206
34,2.085193352152594,1.3746836218726897,0.9153437029729168,0.9036637546678653,2.710991264003596,2.7143220104208483,3.6146550186714608,0.9052657981738665,5.421982528007192,0.9038509512910097,0.9036637546678653,0.9283702380661206
